Gaia source ID,True distance [pc],True RA [deg],True Dec [deg],Stellar mass [M_\odot],G-band mag,True planet mass [M_J],True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg],\Delta \chi^2
4771819166775295104,117.63085,81.87035681126034,-52.5741284393763,0.71582,12.69926,5.907,842.33245,61.62199,0.26658,258.92785,190.58451,20.34543,7.10515,828.86362,66.63672,0.4827,108.99253,17.11104,106.93856,117.47456,117.60204,117.72891,814.00702,832.43205,852.03322,6.32086,7.3668,9.56042,0.3184,0.53536,0.80561,59.64495,66.96804,74.00802,124.04164
695855414293574144,97.92699,143.88730968687105,27.94364346403177,0.63005,12.54586,4.31133,1456.59387,152.76375,0.03085,349.76899,42.79036,146.90101,4.76549,1292.12534,142.37785,0.22373,174.62938,84.67307,638.4826,97.76842,97.91613,98.0694,1276.54579,1406.57524,1786.44346,4.48891,5.01636,5.85615,0.03874,0.12779,0.27239,129.02223,139.22897,150.66438,281.83724
6153412564242840960,223.83749,188.63562937387707,-38.84190542537575,0.89938,11.79786,9.82527,998.27959,141.05258,0.00629,51.34983,184.68783,44.13889,12.6714,973.85039,128.39762,0.37557,102.56934,18.08689,636.14968,223.45949,224.21208,224.94639,946.65811,978.45479,1011.74887,11.74216,14.01649,24.24153,0.21338,0.49879,0.86869,109.24367,121.12351,133.81592,133.96051
4689640331988311424,249.9341,6.079195747479349,-72.04055127146519,0.75924,13.50745,5.82137,1313.66183,44.36903,0.00899,136.02085,266.67659,63.07444,7.11888,1312.92519,47.54808,0.25712,77.55265,44.22582,366.09386,248.25508,248.91766,249.61116,1263.2278,1343.56402,1544.14244,6.44508,8.06902,12.34898,0.13888,0.44357,0.89376,39.61706,54.92396,68.32431,58.17513
12812853812343168,52.32488,51.917590636974204,9.74897524964636,0.33245,13.85019,12.18945,579.78655,114.21919,0.47887,205.23744,8.74229,61.73001,12.45078,581.79262,113.04462,0.52191,204.75613,10.86406,59.43245,52.30414,52.34448,52.38473,579.5322,581.69341,583.97568,12.22828,12.51246,12.81867,0.47566,0.52696,0.57894,110.50765,113.02724,115.67523,2694.93956
4817161136518474112,59.42825,73.18489279489002,-38.79854390729815,0.18819,15.9347,6.49116,1166.90771,87.05013,0.05652,32.77615,328.4043,165.48164,6.56071,1170.95914,87.27804,0.11295,335.56823,152.82336,566.87575,59.28298,59.37248,59.46604,1148.81889,1169.57783,1190.16756,6.26016,6.61133,6.97439,0.0361,0.10749,0.20503,84.80268,87.27352,89.60826,470.54053
6081255159466938752,47.47231,196.31908321901565,-50.856636646440855,0.92352,8.18388,9.46338,1035.08393,94.62288,0.05894,295.72879,115.85918,144.87253,9.37888,1014.45254,90.24926,0.12485,245.34007,114.55826,1013.40388,47.41373,47.45281,47.49383,1001.78241,1018.31639,1034.23321,8.88082,9.34926,9.83457,0.03566,0.10159,0.1888,87.02967,89.65419,92.22379,520.85743
1673847436419842432,130.89251,217.47179983341036,69.42751907891838,1.05514,10.27127,10.4943,645.3005,72.97526,0.01341,295.07057,116.37004,83.20369,10.29819,643.6612,71.61007,0.44344,50.4628,123.84809,302.16332,130.59306,130.74149,130.88812,630.095,645.54206,659.61451,9.95234,12.41008,29.18056,0.37547,0.70275,0.98042,64.26766,73.39377,80.91453,103.77463
5913765281903032704,267.484,257.39900495562836,-60.86688479462113,0.93143,11.55004,7.2808,1009.73981,142.28505,0.13063,186.3948,49.58085,82.8942,10.71065,1061.17577,135.23938,0.52905,62.10437,122.99201,587.83071,266.71518,267.60285,268.49624,992.52611,1048.41195,1097.66883,9.65702,12.46404,29.88874,0.22772,0.62199,0.96002,107.82701,125.29553,140.4845,68.04669
6493587069441127296,178.58178,344.43194441186193,-56.463303885530934,0.66643,13.54671,10.47004,843.59924,112.54222,0.0808,358.34881,131.57527,38.92136,12.66317,824.84391,108.3684,0.188,182.66849,126.67989,468.05404,178.63979,178.97076,179.30304,808.45343,824.31232,840.68568,11.75725,12.7782,13.80084,0.05994,0.16752,0.31149,104.78524,108.08021,111.61093,241.46952
676273597540164096,25.11598,125.8802277114814,21.848266150341175,0.68376,9.04617,6.54009,1528.15814,62.48752,0.38319,0.57629,230.79868,137.17516,6.558,1528.64993,63.00183,0.38882,185.91379,51.20503,154.89757,25.11247,25.12162,25.13063,1511.47182,1530.26576,1550.68033,6.35751,6.55846,6.77448,0.3516,0.39213,0.43371,61.31101,62.97226,64.53664,2598.12765
335142173623414528,213.96878,40.70716854325503,40.16246868542619,0.83403,12.2484,12.19193,1174.56033,16.23863,0.82791,278.43928,123.78032,153.66932,9.99181,1119.73861,42.79252,0.54686,42.46164,4.69981,140.08643,214.30342,214.83706,215.3753,1079.59064,1112.55866,1148.30315,9.70949,13.36742,39.07706,0.44446,0.80078,0.98239,40.06307,55.43727,73.99503,105.55321
5874494712319829248,123.32137,224.78534955689483,-62.467302969405715,0.54773,13.73977,9.45755,279.01338,106.43435,0.26662,237.26974,357.75333,9.94702,8.54011,277.24812,106.11816,0.18628,355.52498,173.66682,241.61437,123.10971,123.28759,123.46759,274.2788,276.90522,279.99239,8.63128,13.24351,55.96301,0.30578,0.92353,0.99772,95.35286,104.52919,117.25352,50.86989
2300397132417893504,167.94177,333.94046053943237,84.02092806342314,0.55323,14.36372,8.35246,1016.33682,111.77389,0.14581,325.58147,275.07454,49.09003,10.95745,1051.76997,97.97529,0.1305,269.8206,98.72825,423.81499,167.343,167.66259,167.97432,1026.73505,1050.65284,1077.13934,10.13779,11.12613,12.17171,0.0521,0.16965,0.33818,93.33051,97.76268,102.38728,142.84854
4433085988176415104,155.76771,245.3241157327174,2.806877229803488,0.41292,15.43404,7.79003,1121.33908,22.79704,0.30989,277.86414,202.88371,56.05628,7.50129,1085.62765,32.0579,0.2503,132.46276,6.78603,47.54128,155.41059,156.12665,156.90046,1068.58471,1116.84765,1178.24951,7.60245,9.53771,22.01965,0.1655,0.52875,0.94241,38.18755,54.5099,71.68,75.14362
981375326780564608,27.88521,107.71736063289211,52.47180540830933,0.32992,12.5098,3.19539,1456.56323,84.07051,0.46016,198.57743,248.74782,225.06263,3.28525,1462.87488,85.32982,0.49265,19.79833,70.81462,234.28231,27.88448,27.89455,27.90469,1443.93215,1466.36075,1493.37633,3.17984,3.2889,3.40123,0.45138,0.49705,0.54393,84.10524,85.32543,86.52004,1582.45456
4539339325854817280,69.56962,281.9024498286676,29.041077802242455,0.73566,11.29521,6.79603,479.50159,74.44228,0.04165,264.29931,268.8673,6.62221,8.88778,479.15342,78.91147,0.47042,266.2188,92.46215,242.61829,69.56626,69.61704,69.66773,474.66489,479.07635,483.17124,8.06703,8.96827,10.32469,0.32754,0.48264,0.64308,74.68494,79.15434,83.45863,335.86721
1937437142816928128,128.99352,352.2450056142922,44.89586912072754,1.02788,9.36947,9.57785,1373.36946,17.04778,0.36566,32.49887,35.71622,94.03645,9.89534,1316.68332,18.18612,0.23222,287.71964,172.23469,203.3755,128.79536,129.00095,129.20384,1291.23493,1327.67377,1368.02383,9.5297,10.29455,11.2044,0.09659,0.2242,0.36552,21.14961,29.79584,37.81297,523.2752
6685148074042487680,145.92232,297.73477143563446,-43.8072893671453,1.01178,10.67599,7.47704,1005.85556,99.89809,0.2761,355.55777,15.30202,144.24308,8.64191,990.90722,97.49651,0.05026,45.25693,24.18448,260.49308,145.71108,145.99512,146.29154,951.27569,990.51967,1035.90772,7.67547,9.249,12.10687,0.09356,0.33,0.83599,89.18551,97.60813,106.60225,83.46526
6371158786151464192,119.63045,327.89154945650324,-72.11198527326725,0.9884,10.49386,9.31772,691.75206,49.0058,0.40759,231.47609,66.10162,4.45837,10.76445,690.1248,42.38935,0.63757,148.22919,104.16745,628.78002,119.42882,119.60151,119.79072,679.43641,691.60551,703.27622,10.41047,15.24676,48.44519,0.58971,0.88139,0.99018,38.32284,54.15779,75.0341,155.22749
6156965979664732800,124.87733,188.60120700087674,-35.89752093055397,0.7079,12.97157,8.63483,821.74381,45.21322,0.01204,276.03914,167.75049,126.77561,8.85303,798.43478,38.02994,0.34371,86.77783,10.87218,143.26848,125.05712,125.30105,125.55292,784.21221,800.99325,818.26081,8.15571,9.09967,10.47169,0.09014,0.28017,0.54771,28.93469,40.05102,50.68431,204.33179
3074381781395924736,117.86052,133.49413790652983,-0.3866928233016412,0.54133,13.69596,10.08274,817.97932,94.48273,0.01371,102.81754,218.46239,44.19686,11.49527,798.55067,87.15004,0.24406,338.48096,39.02478,166.97853,117.47999,117.71713,117.95107,782.94928,799.7372,817.55551,10.9276,11.65565,12.44094,0.11469,0.23542,0.36321,82.56877,87.48175,92.29812,344.81757
357026891718734848,132.51549,27.799218753918414,47.6779010090257,0.48994,14.39281,8.93372,1239.87484,110.10343,0.28074,305.72341,240.77194,156.7368,8.7618,1199.52252,111.67788,0.23029,151.97582,56.79424,248.60979,132.43862,132.71661,133.00174,1165.52238,1203.12098,1246.36223,8.29717,8.92811,9.64917,0.09897,0.23352,0.39134,106.77879,110.90003,115.37109,295.14771
1834657029248061184,152.42388,301.0394944412635,24.796740548180697,0.72221,12.73919,10.5146,1694.6747,48.13411,0.00083,106.13863,5.31569,242.89866,10.20668,1659.64916,46.98497,0.09748,295.69039,14.85687,1153.1032,152.66201,152.88025,153.09618,1640.12882,1708.68197,1793.91058,9.87412,10.30977,10.75745,0.02967,0.08716,0.16265,44.52839,48.19868,51.41523,1125.51271
6434124965216551168,226.45856,291.14099110604366,-66.64959398630577,0.84269,12.62021,8.67967,932.83072,137.4754,0.40802,357.6716,113.19964,22.03133,9.04166,941.54002,133.53827,0.34635,37.37856,131.9417,37.2825,224.7264,225.2268,225.72103,918.1899,948.34791,981.19025,8.57578,9.74435,11.9012,0.14172,0.3723,0.67003,117.44339,127.4453,138.91633,133.04085
1862534798661988864,49.35648,308.7784836912933,31.06259208013153,0.57489,11.52131,5.35142,663.72877,82.20537,0.1574,125.71751,38.93947,73.68065,5.90927,660.20101,85.19206,0.16801,119.76685,36.20848,66.86945,49.3672,49.38861,49.41098,654.82665,659.68055,664.74081,5.71405,5.92332,6.13338,0.09673,0.16211,0.22904,83.09103,85.27203,87.42586,1000.30768
2962615565442680064,322.54997,76.18264988697634,-22.02242423907065,0.69854,14.56323,12.55126,1167.55367,131.69187,0.05635,65.26107,233.37929,73.42454,12.54553,1325.44507,133.67031,0.6233,83.03403,66.7556,712.48221,319.80193,321.53666,323.29048,1274.77563,1329.59591,1386.746,11.28289,13.90783,28.20701,0.27604,0.67061,0.9351,107.76184,123.64072,139.02226,136.18738
1402027103810431616,102.36601,232.14139373288774,47.429124536320586,0.31891,15.44952,10.38785,1101.60832,36.99454,0.10805,251.53427,328.54284,145.88928,10.79781,1092.46138,36.41587,0.28594,57.08252,160.31208,123.36575,101.9525,102.16738,102.38448,1077.03476,1093.05669,1108.75304,10.1755,10.88724,11.62004,0.14774,0.26228,0.37654,30.12311,38.1006,44.69531,488.16038
5461010995147385984,118.96874,154.19125205098408,-31.14717213564645,0.65281,12.77835,5.86102,397.9421,124.75315,0.06936,245.69875,98.95483,41.77331,7.5411,398.2443,122.85552,0.51472,227.77147,61.68196,48.22437,118.76868,118.96592,119.16377,393.45396,397.69628,403.03121,6.35892,8.95266,27.16983,0.28039,0.70752,0.97699,104.25144,116.77588,128.48166,82.92786
5061634561957918720,122.95048,51.46678373034862,-26.321616687891492,1.00005,9.39309,2.80545,923.0187,133.61112,0.29151,51.34742,234.41591,21.28162,4.10049,843.37378,125.69248,0.49702,153.23726,61.48214,691.26396,123.14573,123.30526,123.45756,827.80534,864.71838,907.61331,3.72006,5.1582,17.5548,0.18185,0.72835,0.98828,100.04681,114.73845,130.46984,58.91163
1336018404273818496,172.17495,262.9135781484175,35.55670482274886,0.72482,12.98217,5.49478,1053.58093,105.20723,0.44713,236.43771,95.63341,130.54685,6.93165,1062.94735,93.9025,0.46039,276.02319,89.05441,245.07927,171.81766,172.11713,172.42097,1021.25752,1065.97396,1114.65135,6.00392,7.49299,13.98913,0.18498,0.55423,0.93213,86.13277,93.37425,102.14464,82.27764
3471490506214806528,45.56372,186.53078656306616,-29.941996187167895,0.2915,13.99169,6.723,1590.7067,93.91416,0.05217,220.01339,207.16117,139.60426,6.7041,1589.69289,92.39253,0.03754,17.00898,26.64206,40.08088,45.53012,45.56134,45.59283,1568.53649,1586.7891,1607.11455,6.59267,6.71314,6.83149,0.01433,0.03854,0.06834,91.02221,92.45231,93.82011,5868.336
3469256092428810368,180.97173,183.17969532739403,-32.95802760713525,0.90874,11.85971,10.76794,1017.42562,104.17801,0.12722,88.1678,46.28831,144.71889,11.22527,982.93436,101.37566,0.18403,109.06438,55.97681,178.76692,180.4391,180.80121,181.17459,952.62343,984.39483,1018.94075,10.06347,11.39497,12.90895,0.07478,0.21931,0.43357,95.22748,101.36103,107.74589,118.05007
5984224731480465920,147.46754,240.02136899602013,-48.72402794787233,0.77991,12.19264,10.81389,893.0491,80.70829,0.59874,224.68062,53.71048,32.51632,11.99409,941.33882,79.32237,0.63558,243.33904,39.62927,104.33787,146.87597,147.26247,147.6342,908.18786,945.69356,985.88157,10.30576,16.04932,45.59656,0.45002,0.84542,0.9855,74.5739,83.49275,89.09482,132.62895
5851282784943456640,90.97957,212.07047720845398,-65.22905188061992,0.56451,13.31874,7.75552,788.47044,73.53337,0.23112,86.07058,42.92811,36.19885,7.77791,799.67341,75.47383,0.32421,68.4797,44.98741,1.69079,90.95553,91.04965,91.14466,790.20814,799.29311,808.41434,7.32358,7.82991,8.35832,0.20699,0.31569,0.41787,72.61106,75.67529,78.48304,437.80142
4846510400399159680,275.90828,52.3760671616531,-45.9629507793623,1.03646,11.69438,10.85651,1325.29953,37.55632,0.035,101.57085,163.06824,159.11543,11.5569,1249.34373,27.62096,0.36609,144.84781,127.45859,129.72297,275.27157,276.14242,277.05388,1198.01938,1266.22585,1357.24299,11.62062,15.21416,47.78952,0.22392,0.65238,0.97786,36.81227,52.97235,74.13787,114.8556
6688517389986716544,197.22066,296.5748405804928,-42.42290757742961,0.83765,11.78208,6.18824,1401.08807,8.13265,0.02649,221.7879,314.13697,43.19099,8.4473,1308.99037,40.36406,0.20188,209.24874,29.15963,242.34103,196.83829,197.37386,197.88996,1273.80329,1335.92375,1455.0784,8.45736,12.48465,39.41585,0.18826,0.70886,0.97977,38.98942,53.76421,71.96621,96.86423
4597023756278784,157.79646,41.60940696467857,3.0093031129967183,0.77006,12.58635,11.0312,1031.15898,127.51482,0.01961,168.71233,343.1328,161.53312,12.11767,1025.75134,122.92324,0.06312,174.7489,150.13568,740.48626,157.76629,158.10465,158.4228,1006.17265,1027.62547,1051.14558,11.40908,12.29919,13.21938,0.03803,0.12303,0.24571,115.73984,122.48127,130.33607,277.5661
2669682303177435264,113.26079,328.2781170953575,-4.870732299091818,0.94148,10.66836,9.84705,838.51419,123.78283,0.08921,309.99026,289.65519,46.06566,10.76969,845.89179,115.64315,0.18587,271.21197,123.86669,354.1901,112.89899,113.09248,113.27826,824.52041,845.33753,864.81704,10.08581,11.12238,12.50328,0.09271,0.23799,0.46277,107.31599,114.44274,122.51268,179.57506
1954782660301446656,50.66177,332.3953812517319,37.05943179792263,0.40544,13.06466,7.07495,43.62953,117.142,0.005,210.46495,291.41102,2.12709,7.97316,43.76793,101.66356,0.05851,109.76536,111.18177,12.47265,50.6236,50.64912,50.67515,43.68361,43.76023,43.85007,7.95352,10.14589,18.93407,0.1906,0.55877,0.93216,92.97649,99.57657,107.64648,63.8296
2985696444811282304,278.47683,80.37247775185976,-13.262618599013216,0.71868,14.07712,11.15424,1353.33708,91.8227,0.14015,9.09459,177.91283,67.62748,12.46221,1444.82842,96.00813,0.41765,23.64945,176.4049,118.02371,278.5087,279.51627,280.54789,1407.30257,1536.33305,1839.2608,11.92663,19.01379,78.41547,0.51453,0.95145,0.9977,89.26381,94.02692,103.09924,87.21287
580473664802608512,26.12422,137.4752315476959,5.203381135715566,0.78936,8.07267,5.0058,594.83082,134.77315,0.10758,117.84467,335.56977,77.84206,4.3945,597.90923,162.9664,0.09417,312.79037,173.59442,89.90421,26.09294,26.10985,26.12695,590.7227,598.28535,605.89816,4.39684,4.76801,5.18827,0.04366,0.1393,0.29564,137.73678,146.52387,156.11922,237.20922
1844307026178610688,135.15286,314.87132816066475,25.319360621261524,0.77963,12.00556,7.94922,2120.11155,164.37738,0.13867,327.76506,245.61445,21.36968,10.16964,1617.54756,135.26049,0.30197,25.082,98.40051,918.26061,134.77818,134.99989,135.23006,1622.44283,1724.13015,1882.90585,8.92043,9.5161,10.34587,0.06591,0.16913,0.30742,131.40289,139.8423,149.69199,605.79321
1351446751434084736,123.57464,252.19290959877767,37.224210029799465,1.01802,10.4144,4.05114,1334.47763,97.90623,0.01497,220.42586,95.15819,106.90224,10.3639,1396.42796,89.60502,0.9281,287.01893,96.73873,481.33352,123.18468,123.32684,123.47422,1343.27856,1401.9266,1529.79185,4.1947,5.17771,13.45339,0.13312,0.47736,0.96986,82.24311,89.29154,95.47711,77.60917
5607315718892673664,186.50205,103.87599788729676,-31.244567891514528,0.92487,11.5781,6.53393,1186.50429,115.03515,0.24184,295.6538,34.1687,125.03875,9.18597,1299.64361,103.22365,0.58722,191.14113,29.35298,1057.42286,185.61372,185.93967,186.28225,1243.31253,1330.07714,1506.68809,9.42806,17.55978,92.34907,0.63149,0.98063,0.9994,92.53393,100.06308,112.58373,91.77595
5906358211360753280,94.22712,221.92983422450126,-46.06305360121421,0.82486,10.67611,10.4956,1081.96103,117.02951,0.1234,104.18351,129.89579,148.31908,10.95452,1072.09905,119.13332,0.11481,104.95059,129.63305,162.47402,94.10247,94.23363,94.36083,1058.63216,1074.52716,1091.63179,10.12506,10.98308,11.8204,0.04947,0.13445,0.24287,114.85757,118.75342,123.19571,306.40044
6797680649603584000,141.78711,306.7881466394718,-29.254497306300596,0.69568,12.80222,10.37187,981.42334,39.06596,0.17922,51.50884,145.22295,15.24892,11.67531,960.59537,55.23814,0.20147,57.46758,136.81324,951.13461,141.15338,141.42396,141.70085,942.09134,958.1638,975.13007,10.96716,11.89352,12.845,0.0815,0.20666,0.3458,48.79472,56.35763,62.85803,271.92737
4523892046478748160,112.71767,278.2382124753193,17.399051964646073,0.78807,11.1531,4.05424,773.48166,15.36777,0.01011,79.60471,17.67953,63.77119,3.86392,719.69587,39.90085,0.2792,27.96839,151.07179,214.57986,112.7218,112.87504,113.03231,694.95788,721.50471,751.81459,3.74313,4.73814,11.46298,0.15206,0.51639,0.96067,37.68896,52.58267,69.88476,64.74317
3573049474695764352,69.97144,177.08544022498427,-14.309632754078834,0.35594,14.24267,4.8467,1618.88788,33.1809,0.0854,236.57236,329.4372,116.2404,4.66897,1552.93311,35.40877,0.12286,147.60065,153.85362,517.36317,69.90264,70.00578,70.10894,1521.62324,1572.84187,1630.40865,4.40679,4.71101,5.02929,0.02861,0.09267,0.20065,28.33611,36.73469,43.42663,560.77165
1914323140656415616,169.83916,345.5268525876132,33.855650643130566,0.69566,13.74157,12.55092,1396.70636,48.77515,0.2701,248.35375,228.88432,171.81083,12.71707,1445.46526,43.37804,0.4148,70.43212,56.78984,203.15302,169.6601,170.05255,170.44556,1401.40218,1482.59572,1643.36678,11.92984,13.00877,14.37191,0.33772,0.47356,0.61734,37.6766,45.19215,51.74312,358.80092
5543262024057188224,262.96898,125.10141852677233,-35.024647620735564,0.98956,11.54599,9.33348,964.80056,152.29402,0.15621,282.02228,140.66119,36.07555,12.6919,990.73785,129.30825,0.11051,105.28968,6.78513,931.48214,262.74536,263.45232,264.16556,967.58778,1006.32776,1048.94526,11.39124,13.32115,15.86171,0.0683,0.2191,0.49369,116.26505,125.17136,136.288,98.25723
5559725801923840384,209.88481,108.23150727472803,-44.40415202069637,0.93759,11.744,7.56331,992.61028,92.37052,0.08652,124.43972,274.84366,116.72094,9.89437,980.14205,89.67055,0.19979,162.44649,95.32554,713.94894,208.885,209.34697,209.79433,949.78183,994.07089,1040.0822,9.14558,11.37853,24.33605,0.14585,0.54757,0.98964,78.81289,88.6522,98.28837,72.58096
6320719480499881344,205.3527,227.94222428617178,-7.777633377253306,0.64001,14.68534,9.56228,700.38026,104.87789,0.11216,277.73196,1.87077,2.77382,11.36816,726.05966,90.92032,0.23934,252.24698,2.94504,645.68231,206.06382,206.94392,207.80432,686.29214,728.42826,764.17922,11.48509,14.5121,38.77094,0.17144,0.59884,0.97311,81.58067,92.52508,107.07306,71.40496
5353685053842840320,138.85548,159.95599677223225,-55.346825144337444,0.68931,12.80984,6.28191,520.81925,40.54547,0.13069,183.59883,265.73044,37.59979,6.55027,511.90922,37.19418,0.05237,233.85895,120.22651,414.47458,138.82995,138.99057,139.15203,503.42204,512.42939,521.94497,6.20208,7.00818,7.8996,0.05309,0.16858,0.36142,31.94471,44.34853,55.03682,93.21068
4846156666892494080,250.58325,50.47039962857249,-47.20171862302544,0.98433,11.88385,7.74529,1069.25337,133.0899,0.3223,90.84252,117.97093,40.21764,9.0933,1047.10053,131.56961,0.40505,113.59824,140.93139,29.02394,248.31066,248.89025,249.46157,1035.08461,1094.9551,1164.44531,8.56982,13.25827,50.19068,0.29132,0.85885,0.99275,99.4117,116.08799,133.37647,53.26802
